id,name,cost,ict_index,total_points,points_per_game,form,status,starts_per_90,position,team
89,Antoine Semenyo,57,88.2,47,3.9,3.2,a,1.02,MID,BOU
90,Marcos Senesi,48,33.1,21,1.9,1.0,a,1.08,DEF,BOU
91,Luis Sinisterra,49,37.2,19,2.4,0.0,i,0.44,MID,BOU
92,Adam Smith,45,14.9,20,1.5,1.0,a,0.94,DEF,BOU
93,Marcus Tavernier,55,84.0,40,3.1,2.5,a,1.01,MID,BOU
94,Mark Travers,44,9.4,10,3.3,0.8,a,1.0,GKP,BOU
95,Illia Zabarnyi,44,27.2,23,1.8,0.8,a,1.0,DEF,BOU
96,Kepa Arrizabalaga,45,19.5,21,2.6,1.0,a,1.0,GKP,BOU
97,Dean Huijsen,43,15.0,7,1.0,1.0,a,0.72,DEF,BOU
98,Julián Araujo Zúñiga,44,5.1,8,1.0,0.2,i,1.28,DEF,BOU
99,Will Dennis,40,0.0,0,0.0,0.0,a,0.0,GKP,BOU
100,Francisco Evanilson de Lima Barbosa,60,61.2,59,4.9,7.2,a,1.14,FWD,BOU
101,Max Kinsey,40,0.0,0,0.0,0.0,a,0.0,DEF,BOU
102,Ben Winterburn,45,0.0,0,0.0,0.0,a,0.0,MID,BOU
103,Kristoffer Ajer,44,15.9,7,0.9,0.0,i,1.13,DEF,BRE
104,Ethan Brierley,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
105,Nathan Collins,45,65.5,40,3.1,3.2,a,1.0,DEF,BRE
106,Mikkel Damsgaard,50,73.5,48,3.7,4.8,a,1.07,MID,BRE
107,Josh Dasilva,48,0.0,0,0.0,0.0,i,0.0,MID,BRE
108,Mark Flekken,45,49.5,40,3.1,4.0,a,1.0,GKP,BRE
109,Rico Henry,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE
110,Aaron Hickey,43,0.0,0,0.0,0.0,i,0.0,DEF,BRE
111,Vitaly Janelt,49,46.9,42,3.2,4.5,a,1.04,MID,BRE
112,Mathias Jensen,53,20.4,17,2.1,1.8,d,1.13,MID,BRE
113,Kim Ji-soo,39,0.0,0,0.0,0.0,a,0.0,DEF,BRE
114,Yunus Emre Konak,45,0.4,4,1.0,0.2,a,0.0,MID,BRE
115,Keane Lewis-Potter,50,48.8,33,2.5,2.2,a,1.05,MID,BRE
116,Bryan Mbeumo,78,104.0,81,6.2,3.2,a,1.0,MID,BRE
117,Ben Mee,42,0.8,1,0.5,0.0,a,0.0,DEF,BRE
118,Christian Nørgaard,48,39.8,24,2.2,1.8,a,1.12,MID,BRE
119,Frank Onyeka,49,0.0,2,1.0,0.0,u,0.0,MID,BRE
120,Myles Peart-Harris,45,0.0,0,0.0,0.0,u,0.0,MID,BRE
121,Ethan Pinnock,45,64.9,31,2.4,2.5,a,1.0,DEF,BRE
122,Mads Roerslev Rasmussen,44,19.0,13,1.3,0.2,a,0.8,DEF,BRE
123,Kevin Schade,51,45.9,42,3.2,6.2,a,0.95,MID,BRE
124,Igor Thiago Nascimento Rodrigues,59,2.1,2,1.0,0.5,a,0.0,FWD,BRE
125,Ivan Toney,73,0.0,0,0.0,0.0,u,0.0,FWD,BRE
126,Hákon Valdimarsson,40,0.0,0,0.0,0.0,a,0.0,GKP,BRE
127,Yoane Wissa,61,66.8,64,6.4,6.2,a,1.12,FWD,BRE
128,Yehor Yarmoliuk,44,10.5,9,1.0,1.0,a,0.56,MID,BRE
129,Mathias Jorgensen,45,0.0,0,0.0,0.0,u,0.0,DEF,BRE
130,Fábio Freitas Gouveia Carvalho,48,24.8,22,1.8,0.5,a,0.6,MID,BRE
131,Sepp van den Berg,41,31.5,18,1.6,2.5,a,1.0,DEF,BRE
132,Ryan Trevitt,45,0.3,1,1.0,0.0,a,0.0,MID,BRE
133,Gustavo Nunes Fernandes Gomes,49,0.0,0,0.0,0.0,i,0.0,MID,BRE
134,Jayden Meghoma,40,0.0,0,0.0,0.0,a,0.0,DEF,BRE
135,Tony Yogane,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
136,Paris Maghoma,45,0.0,0,0.0,0.0,a,0.0,MID,BRE
137,Simon Adingra,53,19.5,19,2.1,1.2,a,0.73,MID,BHA
138,Benicio Baker-Boaitey,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
139,Carlos Baleba,50,34.5,26,2.6,-0.2,a,1.07,MID,BHA
140,Valentín Barco,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
141,Amario Cozier-Duberry,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
142,Mahmoud Dahoud,49,0.0,0,0.0,0.0,u,0.0,MID,BHA
143,Lewis Dunk,44,22.3,23,2.6,0.2,a,1.0,DEF,BHA
144,Julio Enciso,54,11.2,7,1.0,0.0,a,0.0,MID,BHA
145,Pervis Estupiñán,50,45.0,12,1.2,2.2,a,0.9,DEF,BHA
146,Evan Ferguson,55,7.2,14,1.8,0.8,a,0.78,FWD,BHA
147,Billy Gilmour,50,2.5,3,1.5,0.0,u,0.93,MID,BHA
148,Pascal Groß,65,0.0,0,0.0,0.0,u,0.0,MID,BHA
149,Jack Hinshelwood,50,30.6,28,2.8,0.8,d,1.07,MID,BHA
150,Ibrahim Osman,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
151,Igor Julio dos Santos de Paulo,44,17.4,13,1.6,1.5,a,0.83,DEF,BHA
152,João Pedro Junqueira de Jesus,58,50.8,44,6.3,6.2,a,1.03,FWD,BHA
153,Kacper Kozłowski,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
154,Tariq Lamptey,44,7.4,8,4.0,1.2,a,1.11,DEF,BHA
155,Solly March,65,0.0,0,0.0,0.0,d,0.0,MID,BHA
156,Adrian Mazilu,45,0.0,0,0.0,0.0,u,0.0,MID,BHA
157,James Milner,50,10.7,5,1.7,0.0,i,1.6,MID,BHA
158,Yankuba Minteh,52,35.7,22,2.8,0.2,a,1.11,MID,BHA
159,Mitoma Kaoru,65,90.4,57,4.4,5.8,a,0.99,MID,BHA
160,Jakub Moder,44,1.6,2,1.0,0.5,a,0.0,MID,BHA
161,Mark O’Mahony,45,0.0,0,0.0,0.0,u,0.0,FWD,BHA
162,Odeluga Offiah,40,0.0,0,0.0,0.0,u,0.0,DEF,BHA
163,Cameron Peupion,45,0.0,0,0.0,0.0,a,0.0,MID,BHA
164,Jeremy Sarmiento Morante,49,0.1,1,1.0,0.0,u,0.0,MID,BHA
165,Jason Steele,42,4.1,9,4.5,0.0,a,1.0,GKP,BHA
166,Deniz Undav,55,0.0,0,0.0,0.0,u,0.0,FWD,BHA
167,Jan Paul van Hecke,45,36.4,26,2.4,1.2,a,0.99,DEF,BHA
168,Joël Veltman,46,24.6,34,3.1,1.2,d,1.04,DEF,BHA
169,Bart Verbruggen,45,35.3,33,3.0,2.8,a,1.0,GKP,BHA
170,Adam Webster,43,2.4,1,0.3,0.0,d,2.31,DEF,BHA
171,Danny Welbeck,60,82.7,68,5.2,2.8,a,1.07,FWD,BHA
172,Mats Wieffer,48,15.6,13,1.4,0.5,a,0.65,MID,BHA
173,Brajan Gruda,54,4.7,4,1.0,0.5,d,0.0,MID,BHA
174,Yasin Ayari,50,38.2,19,1.7,1.8,a,0.96,MID,BHA
175,Andrew Moran,50,0.0,0,0.0,0.0,u,0.0,MID,BHA
176,Carl Rushworth,40,0.0,0,0.0,0.0,u,0.0,GKP,BHA
177,Georginio Rutter,56,48.4,47,3.9,2.8,a,1.2,MID,BHA
178,Ferdi Kadioglu,45,24.0,19,3.2,1.5,d,1.17,DEF,BHA
179,Matt O'Riley,55,8.9,10,3.3,2.5,a,0.76,MID,BHA
180,Imari Samuels,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
181,Killian Cahill,39,0.0,0,0.0,0.0,a,0.0,GKP,BHA
182,Ruairi McConville,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
183,Jacob Slater,40,0.0,0,0.0,0.0,a,0.0,DEF,BHA
184,Andrey Nascimento dos Santos,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
185,Ângelo Gabriel Borges Damaceno,45,0.0,0,0.0,0.0,u,0.0,MID,CHE
186,Benoît Badiashile,43,4.1,4,1.3,0.8,a,0.57,DEF,CHE
187,Lucas Bergström,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
188,Marcus Bettinelli,40,0.0,0,0.0,0.0,a,0.0,GKP,CHE
189,Moisés Caicedo Corozo,49,52.8,40,3.1,4.0,a,1.02,MID,CHE
190,Cesare Casadei,44,0.0,0,0.0,0.0,a,0.0,MID,CHE
191,Ben Chilwell,47,0.0,0,0.0,0.0,a,0.0,DEF,CHE
192,Carney Chukwuemeka,48,0.0,0,0.0,0.0,a,0.0,MID,CHE
193,Levi Colwill,45,33.8,32,2.5,2.8,a,1.0,DEF,CHE
194,Marc Cucurella Saseta,50,25.5,31,2.6,3.8,a,0.98,DEF,CHE
195,David Datro Fofana,54,0.0,0,0.0,0.0,u,0.0,FWD,CHE
196,Deivid Washington de Souza Eugênio,49,0.0,0,0.0,0.0,a,0.0,FWD,CHE
197,Kiernan Dewsbury-Hall,56,2.0,4,1.0,0.2,a,0.0,MID,CHE
198,Axel Disasi,42,1.5,7,3.5,0.0,a,0.96,DEF,CHE
199,Enzo Fernández,48,60.9,40,3.3,6.5,a,0.91,MID,CHE
200,Conor Gallagher,59,0.0,0,0.0,0.0,u,0.0,MID,CHE
201,Alfie Gilchrist,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
202,Malo Gusto,49,29.1,12,1.2,0.8,a,1.11,DEF,CHE
203,Reece James,49,6.2,5,1.2,0.8,i,1.12,DEF,CHE
204,Omari Kellyman,44,0.0,0,0.0,0.0,i,0.0,MID,CHE
205,Roméo Lavia,45,16.3,15,1.9,1.8,a,1.26,MID,CHE
206,Romelu Lukaku Bolingoli,63,0.0,0,0.0,0.0,u,0.0,FWD,CHE
207,Malang Sarr,45,0.0,0,0.0,0.0,u,0.0,DEF,CHE
208,Noni Madueke,63,84.6,55,4.6,2.2,a,1.16,MID,CHE
209,Marc Guiu Paz,48,0.0,1,1.0,0.0,a,0.0,FWD,CHE
210,Mykhailo Mudryk,62,8.5,7,1.0,0.5,a,0.62,MID,CHE
211,Nicolas Jackson,81,105.7,78,6.0,5.2,a,1.14,FWD,CHE
212,Christopher Nkunku,58,23.8,17,1.4,0.8,a,0.5,MID,CHE
213,Cole Palmer,110,129.8,100,7.7,5.2,a,1.04,MID,CHE
214,Đorđe Petrović,44,0.0,0,0.0,0.0,u,0.0,GKP,CHE
215,Renato Palma Veiga,45,5.8,5,1.0,0.0,a,0.55,MID,CHE
216,Robert Sánchez,47,35.4,52,4.0,3.2,a,1.0,GKP,CHE
217,Tosin Adarabioyo,42,5.1,7,1.8,0.0,a,1.05,DEF,CHE
218,Wesley Fofana,45,28.7,19,1.6,1.8,i,1.06,DEF,CHE
219,Jadon Sancho,62,24.9,23,3.3,1.0,a,1.18,MID,CHE
220,Pedro Lomba Neto,62,47.2,28,2.3,3.5,a,0.84,MID,CHE
221,Caleb Wiley,40,0.0,0,0.0,0.0,u,0.0,DEF,CHE
222,Filip Jørgensen,42,0.0,0,0.0,0.0,a,0.0,GKP,CHE
223,João Félix Sequeira,61,18.1,12,1.7,0.8,a,0.45,MID,CHE
224,Eddie Nketiah,59,29.3,13,1.6,0.8,a,1.08,FWD,CRY
225,Trevoh Chalobah,44,29.1,22,3.1,2.5,a,1.02,DEF,CRY
226,Naouirou Ahamada,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
227,Cheick Doucouré,49,3.7,10,1.7,1.0,a,0.94,MID,CRY
228,Chris Richards,44,6.8,10,2.0,0.2,a,1.05,DEF,CRY
229,Chadi Riad Dnanou,43,2.0,1,1.0,0.0,i,1.0,DEF,CRY
230,Nathaniel Clyne,44,5.1,13,2.2,1.0,a,0.92,DEF,CRY
231,Malcolm Ebiowei,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
232,Eberechi Eze,66,74.0,33,3.3,0.5,a,1.03,MID,CRY
233,Marc Guéhi,45,60.3,41,3.2,3.0,a,1.0,DEF,CRY
234,Dean Henderson,44,35.1,45,3.5,3.2,a,1.0,GKP,CRY
235,Rob Holding,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
236,Will Hughes,49,29.3,13,1.2,1.2,a,0.87,MID,CRY
237,Daichi Kamada,51,34.1,14,1.3,0.2,s,1.02,MID,CRY
238,Jefferson Lerma Solís,48,17.2,11,1.2,0.5,a,1.02,MID,CRY
239,Jean-Philippe Mateta,72,51.7,42,3.2,2.8,a,1.06,FWD,CRY
240,Matheus França de Oliveira,44,0.0,0,0.0,0.0,i,0.0,MID,CRY
241,Remi Matthews,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
242,Tyrick Mitchell,49,45.6,27,2.1,0.8,a,1.04,DEF,CRY
243,Daniel Muñoz,47,64.9,37,2.8,4.0,a,1.08,DEF,CRY
244,David Ozoh,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
245,Jesurun Rak-Sakyi,45,0.0,0,0.0,0.0,u,0.0,MID,CRY
246,Jeffrey Schlupp,47,9.6,10,1.0,1.0,a,0.0,MID,CRY
247,Joel Ward,43,0.0,0,0.0,0.0,a,0.0,DEF,CRY
248,Adam Wharton,47,29.7,15,1.9,0.0,i,1.16,MID,CRY
249,Matt Turner,40,0.0,0,0.0,0.0,a,0.0,GKP,CRY
250,Ismaïla Sarr,57,59.4,33,2.5,4.8,a,0.82,MID,CRY
251,Franco Umeh-Chibueze,45,0.0,0,0.0,0.0,d,0.0,MID,CRY
252,Justin Devenny,45,11.8,11,3.7,2.8,a,1.05,MID,CRY
253,Asher Agbinone,45,1.5,2,1.0,0.2,a,0.0,MID,CRY
254,Kaden Rodney,45,0.0,0,0.0,0.0,a,0.0,MID,CRY
255,Maxence Lacroix,45,26.4,23,2.3,1.0,a,1.0,DEF,CRY
256,Caleb Kporha,40,0.6,1,1.0,0.2,a,0.0,DEF,CRY
257,Zach Marsh,45,0.0,0,0.0,0.0,a,0.0,FWD,CRY
258,Armando Broja,54,0.0,0,0.0,0.0,d,0.0,FWD,EVE
259,Abdoulaye Doucouré,51,27.8,24,2.2,2.0,a,1.11,MID,EVE
260,Norberto Bercique Gomes Betuncal,50,15.1,16,1.8,1.2,a,0.5,FWD,EVE
261,Jarrad Branthwaite,48,7.8,16,2.7,3.2,a,0.98,DEF,EVE
262,Dominic Calvert-Lewin,56,62.1,38,2.9,1.8,a,1.07,FWD,EVE
263,Séamus Coleman,43,3.9,1,1.0,0.0,a,1.0,DEF,EVE
264,Idrissa Gueye,49,33.6,23,1.9,2.0,a,1.01,MID,EVE
265,James Garner,49,7.9,7,1.8,0.0,i,0.72,MID,EVE
266,Jack Harrison,53,29.0,23,1.9,0.8,a,0.98,MID,EVE
267,Mason Holgate,40,0.0,1,1.0,0.0,u,0.0,DEF,EVE
268,Tim Iroegbunam,44,10.4,8,1.3,0.0,i,0.94,MID,EVE
269,João Neves Virgínia,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
270,Michael Keane,42,33.0,32,3.6,0.2,a,1.0,DEF,EVE
271,Neal Maupay,49,0.0,0,0.0,0.0,u,0.0,FWD,EVE
272,Dwight McNeil,56,96.8,56,4.7,1.8,a,1.01,MID,EVE
273,Vitalii Mykolenko,43,29.2,27,2.5,3.2,a,1.07,DEF,EVE
274,Iliman Ndiaye,54,59.4,37,2.8,2.0,a,1.01,FWD,EVE
275,Nathan Patterson,44,2.3,1,1.0,0.2,a,0.0,DEF,EVE
276,Jordan Pickford,49,31.1,52,4.0,4.8,a,1.0,GKP,EVE
277,James Tarkowski,48,51.6,37,2.8,4.0,a,1.01,DEF,EVE
278,Youssef Ramalho Chermiti,49,0.0,0,0.0,0.0,i,0.0,FWD,EVE
279,Ashley Young,46,46.2,42,3.8,3.8,a,1.05,DEF,EVE
280,Jesper Lindstrøm,51,36.7,17,1.9,2.5,a,1.12,MID,EVE
281,Jake O'Brien,46,0.5,1,0.5,0.2,a,0.0,DEF,EVE
282,Harrison Armstrong,45,0.2,1,1.0,0.0,a,0.0,MID,EVE
283,Jenson Metcalfe,45,0.0,0,0.0,0.0,u,0.0,MID,EVE
284,Asmir Begovic,40,0.0,0,0.0,0.0,a,0.0,GKP,EVE
285,Roman Dixon,40,1.6,0,0.0,0.0,a,1.0,DEF,EVE
286,Orel Mangala,50,13.2,15,1.5,1.8,a,0.91,MID,EVE
287,Callum Bates,45,0.0,0,0.0,0.0,a,0.0,MID,EVE
288,Reiss Nelson,50,53.8,25,2.3,2.5,a,0.87,MID,FUL
289,Emile Smith Rowe,57,63.4,57,4.4,4.0,a,1.15,MID,FUL
290,Joachim Andersen,43,26.9,20,2.2,2.2,i,1.03,DEF,FUL
291,Adama Traoré,49,64.0,39,3.2,1.5,a,1.1,MID,FUL
292,Andreas Hoelgebaum Pereira,51,77.1,31,2.6,1.2,a,1.21,MID,FUL
293,Calvin Bassey,45,26.5,26,2.0,2.2,a,1.0,DEF,FUL
294,Steven Benda,40,0.0,0,0.0,0.0,a,0.0,GKP,FUL
295,Tom Cairney,48,18.8,10,1.0,1.5,s,0.0,MID,FUL
296,Timothy Castagne,42,4.9,3,0.8,0.5,a,0.0,DEF,FUL
297,Issa Diop,44,20.1,10,1.2,0.5,a,0.94,DEF,FUL
298,Luke Harris,45,0.0,0,0.0,0.0,u,0.0,MID,FUL
299,Alex Iwobi,56,98.0,59,4.5,4.8,a,1.04,MID,FUL
300,Bernd Leno,50,33.2,41,3.2,3.2,a,1.0,GKP,FUL
301,Saša Lukić,48,19.2,14,1.6,0.8,s,1.16,MID,FUL
302,Kevin Mbabu,40,0.0,0,0.0,0.0,u,0.0,DEF,FUL
303,Rodrigo Muniz Carvalho,55,30.6,22,1.8,0.8,a,0.77,FWD,FUL
304,Raúl Jiménez,56,74.3,52,4.0,2.8,a,1.11,FWD,FUL
305,Tim Ream,45,0.0,0,0.0,0.0,u,0.0,DEF,FUL
306,Harrison Reed,48,3.7,6,0.8,0.2,i,0.0,MID,FUL
307,Antonee Robinson,47,60.0,42,3.2,3.5,a,1.0,DEF,FUL
308,Jay Stansfield,50,0.0,1,1.0,0.0,u,0.0,FWD,FUL
309,Kenny Tete,45,44.6,31,2.4,3.2,a,1.05,DEF,FUL
310,Carlos Vinícius Alves Morais,50,0.0,0,0.0,0.0,a,0.0,FWD,FUL
311,Harry Wilson,52,20.8,25,2.8,5.2,a,0.0,MID,FUL
312,Ryan Sessegnon,42,0.2,1,1.0,0.2,a,0.0,DEF,FUL
313,Jorge Cuenca Barreno,44,0.4,1,1.0,0.0,i,0.0,DEF,FUL
314,Josh King,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
315,Martial Godo,45,0.0,0,0.0,0.0,a,0.0,MID,FUL
316,Sander Berge,50,25.1,17,1.7,1.8,a,0.88,MID,FUL
317,Samuel Amissah,40,0.0,0,0.0,0.0,a,0.0,DEF,FUL
318,Ali Al-Hamadi,48,2.0,2,0.5,0.2,a,0.0,FWD,IPS
319,Elkan Baggott,40,0.0,0,0.0,0.0,u,0.0,DEF,IPS
320,Nathan Broadhead,49,0.4,1,1.0,0.2,a,0.0,MID,IPS
321,Cameron Burgess,40,19.2,9,1.5,2.0,a,1.0,DEF,IPS
322,Wes Burns,48,17.3,16,1.6,1.8,a,1.07,MID,IPS
323,Conor Chaplin,51,16.0,18,1.6,1.2,a,1.01,MID,IPS
324,Harry Clarke,40,0.6,-3,-1.0,0.2,a,0.85,DEF,IPS
325,Leif Davis,45,75.9,36,2.8,3.8,a,1.0,DEF,IPS
326,Liam Delap,56,63.0,55,4.2,4.2,a,1.14,FWD,IPS
327,George Edmundson,40,0.0,1,1.0,0.0,u,0.0,DEF,IPS
328,Jacob Greaves,40,21.5,11,1.6,0.0,a,1.0,DEF,IPS
329,Marcus Myers-Harness,49,1.7,2,1.0,0.0,u,0.0,MID,IPS
330,George Hirst,54,16.7,17,2.1,0.2,i,0.52,FWD,IPS
331,Cameron Humphreys,45,0.0,0,0.0,0.0,u,0.0,MID,IPS
332,Omari Giraud-Hutchinson,52,49.5,33,2.8,3.8,a,1.04,MID,IPS
333,Ben Johnson,40,15.1,7,1.2,0.8,d,0.9,DEF,IPS
334,Freddie Ladapo,45,0.0,0,0.0,0.0,u,0.0,FWD,IPS
335,Massimo Luongo,45,3.0,7,1.4,0.2,a,1.26,MID,IPS
